,issue_id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved,created.1,assigned.1,summary,description,affected_version,fixed_version,votes,watches,description_words,assingnee_count,comment_count,commenter,Surprising,Dormant,Blocker,Security,Performance,Breakage,commit_count,file_count,files
283,2020,Improvement,Resolved,Fixed,wicket,Major,Emond Papegaaij,2009/01/14 14:20:00 +0100,2009/01/26 17:55:36 +0100,Igor Vaynberg,2009/01/26 18:04:01 +0100,12.15556713,0.005844907,Callback after detaching the page but before the PageMap lock is released   ,Currently  it is not possible to perform any checks on a page after the request has been detached. In onEndRequest  the PageMap lock has already been cleared  making it unsafe to access the pages involved in the request. Would it be possible to add an extra callback method (ie. onAfterTargetDetach()) to RequestCycle directly after detaching the request targets? We need such a callback to check (in development mode) if all models are detached correctly.   ,1.3.5,1.3.8; 1.4-RC2; 1.4.1,0,0,74,1,11,5,0,0,0,0,0.0,0,3,7,wicket/src/main/java/org/apache/wicket/Application.java;wicket/src/main/java/org/apache/wicket/Component.java;wicket/src/main/java/org/apache/wicket/IDetachListener.java;wicket/src/main/java/org/apache/wicket/settings/IFrameworkSettings.java;wicket/src/main/java/org/apache/wicket/settings/Settings.java;wicket/src/main/java/org/apache/wicket/RequestCycle.java;wicket/src/main/java/org/apache/wicket/RequestCycle.java;
286,2029,Improvement,Resolved,Fixed,wicket-extensions,Minor,Aslak Knutsen,2009/01/19 13:39:15 +0100,2009/04/26 06:55:04 +0100,Igor Vaynberg,2009/04/26 06:55:04 +0100,96.71931713,0.0,AutoComplete - KEY_TAB should work like KEY_ENTER   ,When selecting an item in a AutoComplete pulldown using the arrow keys and pressing the KEY_ENTER the current item is selected.Doing the same but pressing KEY_TAB instead  the focus shifts to to next input field  but current item is not selected.In a 'normal' pulldown menu KEY_TAB selects current item and shifts to next input.   ,1.4-RC1,1.4-RC3,0,0,54,1,1,1,0,0,0,0,0.0,0,1,1,wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/autocomplete/wicket-autocomplete.js;
295,2069,Bug,Resolved,Fixed,wicket-examples,Minor,Dominik Drzewiecki,2009/02/02 11:06:11 +0100,2009/02/02 13:38:47 +0100,Ate Douma,2009/02/02 13:50:23 +0100,0.11402777800000001,0.008055556,KittenCaptcha filter declared twice in wicket-examples web.xml   ,   ,1.4-RC2,1.4-RC2,0,0,1,1,2,1,0,0,0,0,0.0,0,1,1,wicket-examples/src/main/webapp/WEB-INF/web.xml;
305,2117,Improvement,Resolved,Fixed,wicket-extensions,Major,Dariusz Wojtas,2009/02/21 17:14:38 +0100,2009/02/22 14:50:37 +0100,Juergen Donnerstag,2009/02/22 14:50:37 +0100,0.899988426,0.0,Polish translations for wicket-extensions properties   ,   ,1.4-RC2,1.4-RC3,0,0,1,1,2,2,0,0,0,0,0.0,0,1,2,wicket-extensions/src/main/java/org/apache/wicket/extensions/rating/RatingPanel_pl.properties;wicket-extensions/src/main/java/org/apache/wicket/extensions/wizard/Wizard_pl.properties;
309,2140,Bug,Resolved,Fixed,wicket,Major,Emond Papegaaij,2009/03/03 10:56:50 +0100,2009/03/03 17:30:24 +0100,Igor Vaynberg,2009/03/03 17:31:55 +0100,0.274363426,0.0010532410000000001,FormComponentPanel should not add a name attribute   ,FormComponent adds a name attribute in onComponentTag. This behaviour is inherited by FormComponentPanel  but is not valid for the latter. Often a FormComponentPanel is a div or span  for which the name attribute is not allowed.   ,1.3.5,1.3.6; 1.4-RC3,0,0,36,1,0,0,0,0,0,0,0.0,0,1,1,wicket/src/main/java/org/apache/wicket/markup/html/form/FormComponentPanel.java;
310,2151,Bug,Resolved,Fixed,wicket,Major,Martin Grigorov,2009/03/07 18:30:32 +0100,2009/03/07 21:18:59 +0100,Igor Vaynberg,2009/03/07 21:25:49 +0100,0.121724537,0.00474537,WicketSessionFilter doesn't takes into account WebApplication#getSessionAttributePrefix(WebRequest)   ,WicketSessionFilter#init(FilterConfig)  line 139 constructs the 'sessionKey' without taking into account the return value of WebApplication#getSessionAttributePrefix(WebRequest).Patch:Index: protocol/http/servlet/WicketSessionFilter.java===================================================================&#8212; protocol/http/servlet/WicketSessionFilter.java (revisi??n: 725053)+++ protocol/http/servlet/WicketSessionFilter.java (copia de trabajo)@@ -28 6 +28 7 @@ import javax.servlet.http.HttpSession; import org.apache.wicket.Session;+import org.apache.wicket.protocol.http.WebApplication; import org.slf4j.Logger; import org.slf4j.LoggerFactory;@@ -136 7 +137 8 @@ log.debug('filterName/ application key set to ' + filterName); } sessionKey = 'wicket:' + filterName + ':' + Session.SESSION_ATTRIBUTE_NAME;+ WebApplication application = WebApplication.get(filterName);+ sessionKey = application.getSessionAttributePrefix(null) + Session.SESSION_ATTRIBUTE_NAME; if (log.isDebugEnabled()) {   ,1.3.5,1.3.6; 1.4-RC3,0,0,70,1,1,1,1,0,0,0,0.0,0,1,1,wicket/src/main/java/org/apache/wicket/protocol/http/servlet/WicketSessionFilter.java;
311,2153,Improvement,Resolved,Fixed,wicket-extensions,Minor,SoulSpirit,2009/03/09 09:23:45 +0100,,Unassigned,2009/04/08 08:11:57 +0100,29.95013889,,TabbedPanel accepts only ITab(s)   ,TabbedPanel manages a List of ITab(s).This prevents instantiation of TabbedPanel(s) made of any custom ITab implementation.Every reference to List&lt;ITab&gt; should be converted to List&lt;? extends ITab&gt;.Alternatively  TabbedPanel should be declared as:public class TabbedPanel&lt;T extends ITab&gt; extends Panel{}depending on the preferred strategy.   ,1.4-RC2,1.4-RC3,0,0,41,0,2,2,1,0,0,0,0.0,0,2,2,wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/tabs/TabbedPanel.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/tabs/TabbedPanel.java;
321,2191,Bug,Closed,Fixed,wicket,Major,Alexei Akimov,2009/03/30 11:00:50 +0100,2009/03/30 11:15:01 +0100,Johan Compagner,2009/03/30 11:15:01 +0100,0.009849537,0.0,WebApplication is not thread-safe   ,Instance of class org.apache.wicket.protocol.http.WebApplication is not thread safe being shared among several sessions. Concurrent access to it leads to errors because of the following:1. bufferedResponses field is initialized with a simple HashMap which is not thread safe and can be corrupted when different threads call addBufferedResponse  popBufferedResponse or sessionDestroyed methods concurrently. Here is the stack trace:&#91;27.03.09 20:55:26:669 MSK&#93; 0000009c RequestCycle E org.apache.wicket.RequestCycle logRuntimeException &lt;Null Message&gt; java.util.ConcurrentModificationException at java.util.HashMap$AbstractMapIterator.checkConcurrentMod(Unknown Source) at java.util.HashMap$AbstractMapIterator.makeNext(Unknown Source) at java.util.HashMap$KeyIterator.next(Unknown Source) at java.util.HashMap.analyzeMap(Unknown Source) at java.util.HashMap.rehash(Unknown Source) at java.util.HashMap.rehash(Unknown Source) at java.util.HashMap.putImpl(Unknown Source) at java.util.HashMap.put(Unknown Source) at org.apache.wicket.protocol.http.WebApplication.addBufferedResponse(WebApplication.java:639) at org.apache.wicket.protocol.http.WebRequestCycle.redirectTo(WebRequestCycle.java:201) at org.apache.wicket.request.target.component.PageRequestTarget.respond(PageRequestTarget.java:58) at org.apache.wicket.request.AbstractRequestCycleProcessor.respond(AbstractRequestCycleProcessor.java:104) at org.apache.wicket.RequestCycle.processEventsAndRespond(RequestCycle.java:1181) at org.apache.wicket.RequestCycle.step(RequestCycle.java:1252) at org.apache.wicket.RequestCycle.steps(RequestCycle.java:1353) at org.apache.wicket.RequestCycle.request(RequestCycle.java:493) at org.apache.wicket.protocol.http.WicketFilter.doGet(WicketFilter.java:355) at org.apache.wicket.protocol.http.WicketServlet.doPost(WicketServlet.java:145) at javax.servlet.http.HttpServlet.service(HttpServlet.java:738) at javax.servlet.http.HttpServlet.service(HttpServlet.java:831) at com.ibm.ws.webcontainer.servlet.ServletWrapper.service(ServletWrapper.java:1443) at com.ibm.ws.webcontainer.servlet.ServletWrapper.service(ServletWrapper.java:1384) at com.ibm.ws.webcontainer.filter.WebAppFilterChain.doFilter(WebAppFilterChain.java:131)2. Class org.apache.wicket.util.collections.MostRecentlyUsedMap is not thread-safe and can be courrupted when different threads call addBufferedResponse  popBufferedResponse concurrently.   ,1.3.5; 1.4-RC2,1.3.6; 1.4-RC3,0,0,137,1,9,4,0,1,0,1,0.0,0,2,2,wicket/src/main/java/org/apache/wicket/protocol/http/WebApplication.java;wicket/src/main/java/org/apache/wicket/protocol/http/WebApplication.java;
327,2230,Improvement,Closed,Fixed,wicket,Major,Stephan van Eijkelenburg,2009/04/19 12:14:26 +0100,2009/04/24 21:45:23 +0100,Juergen Donnerstag,2009/04/24 21:45:23 +0100,5.396493056000001,0.0,Nested directory support for ZipResourceStream   ,It would be nice to have support for nested directories in ZipResourceStream.java   ,1.4-RC2,1.4-RC3,0,1,12,1,2,2,0,0,0,0,0.0,0,1,1,wicket/src/main/java/org/apache/wicket/util/resource/ZipResourceStream.java;
332,2259,Bug,Resolved,Fixed,wicket,Trivial,Stefan Lindner,2009/05/06 13:36:03 +0100,2009/05/06 16:59:14 +0100,Igor Vaynberg,2009/05/06 16:59:14 +0100,0.141099537,0.0,The JavaDoc for IPageLink still holds a reference to PageLink which is deprecated   ,The JavaDoc for IPageLink still holds a reference to PageLink which is deprecated   ,1.4-M3,1.4-RC5,0,1,13,1,0,0,1,0,0,0,0.0,0,1,1,wicket/src/main/java/org/apache/wicket/markup/html/link/IPageLink.java;
335,2277,Bug,Resolved,Fixed,wicket,Major,Marat Radchenko,2009/05/14 15:26:00 +0100,2009/05/15 07:07:54 +0100,Juergen Donnerstag,2009/05/15 07:07:54 +0100,0.654097222,0.0,Radio#onComponentTag uses Objects.equal instead of model comparator   ,Radio#onComponentTag uses Objects.equal instead of modelcomparator from RadioGroup. Because of that  it is impossible to use custom model comparator in RadioGroup asRadioGroup must contain values that pass equality check with values in Radios (otherwise  Radios aren't marked as checked in html).   ,1.4-RC2; 1.4-RC3; 1.4-RC4,1.4-RC5,0,1,41,1,4,2,1,1,0,0,0.0,0,1,2,wicket/src/main/java/org/apache/wicket/Component.java;wicket/src/main/java/org/apache/wicket/markup/html/form/Radio.java;
337,2301,Bug,Resolved,Fixed,wicket-guice,Minor,Steve Lowery,2009/06/02 21:55:55 +0100,2009/06/03 00:39:12 +0100,Igor Vaynberg,2009/06/03 00:39:12 +0100,0.11339120400000001,0.0,When injecting more than one parm in a method  an ArrayIndexOutOfBoundsException is thrown   ,When using method injection that takes more than one parameter  an ArrayIndexOutOfBoundsException (-1) is thrown. I've isolated code to line 90 of org.apache.wicket.guice.GuiceProxyTargetLocator. parmTypes&#91;2 - i&#93; should read parmTypes&#91;i - 2&#93;. I will attach a (simple) patch with this.   ,1.4-RC4,1.4-RC5,0,0,41,1,0,0,0,0,0,0,0.0,0,1,1,wicket-guice/src/main/java/org/apache/wicket/guice/GuiceProxyTargetLocator.java;
338,2305,Bug,Resolved,Fixed,,Major,Max Bowsher,2009/06/03 02:26:40 +0100,2009/06/03 06:32:18 +0100,Igor Vaynberg,2009/06/03 06:32:18 +0100,0.170578704,0.0,[devutils] Can only inspect pages in same pagemap as the inspector   ,The InspectorPage presents a list of pagemaps and pages contained within them  with links to inspect the contents of each page ID.However  when one of these is clicked it tries to resolve the page ID within the current pagemap of the inspector page itself  which is quite possibly not the case.Here is a patch which passes the pagemap name alongside the page ID and looks it up appropropriately.   ,1.4-RC4,1.4-RC5,0,0,68,1,0,0,0,1,0,0,0.0,0,1,3,wicket-devutils/src/main/java/org/apache/wicket/devutils/inspector/InspectorPage.java;wicket-devutils/src/main/java/org/apache/wicket/devutils/inspector/PageMapView.java;wicket-devutils/src/main/java/org/apache/wicket/devutils/stateless/StatelessChecker.java;
342,2316,Bug,Resolved,Fixed,wicket,Major,Emond Papegaaij,2009/06/09 09:11:54 +0100,2009/08/15 17:49:43 +0100,Igor Vaynberg,2009/08/15 17:49:43 +0100,67.35959491,0.0,Form generates invalid html in appendDefaultButtonField   ,The javascript added to the button contains several unescaped &amp;  such as 'b!=null&amp;&amp;b.onclick!=null&amp;&amp;typeof(b.onclick)'  these should be replaced with &amp;. This was already mentioned in ticket 2033  but that ticket is about another problem.   ,1.3.6,1.4.1,1,1,33,1,1,1,0,0,0,0,0.0,0,1,1,wicket/src/main/java/org/apache/wicket/markup/html/form/Form.java;
347,2362,Improvement,Resolved,Fixed,wicket,Trivial,Peter Major,2009/07/11 15:20:22 +0100,2009/07/13 19:29:35 +0100,Juergen Donnerstag,2009/07/13 19:29:35 +0100,2.17306713,0.0,Update hungarian localization   ,The hungarian translation has some encoding-problem for a long time and there are missing keys from it (like pagingnavigator). I will attach soon a better  fixed localization file. Please accept it in the next release.   ,1.4-RC6,1.4.0,0,0,35,1,2,2,0,0,0,0,0.0,0,1,1,wicket/src/main/java/org/apache/wicket/Application_hu.properties;
352,2391,Bug,Resolved,Fixed,wicket-auth-roles,Major,zhoukankan,2009/07/23 04:01:54 +0100,2009/07/23 17:15:00 +0100,Igor Vaynberg,2009/07/23 17:15:00 +0100,0.550763889,0.0,Tag ''has a mismatched close tag at ''   ,in the wicket-auth-roles-1.4-rc7.jar!/org/apache/wicket/authentication/panel/SignInPanel_ja.html tag '&lt;BODY&gt;'has a mismatched close tag at '&lt;/SPAN&gt;'   ,1.4-RC7,1.4.0,0,0,12,1,0,0,0,0,0,0,0.0,0,1,1,wicket-auth-roles/src/main/java/org/apache/wicket/authentication/panel/SignInPanel_ja.html;
355,2396,Bug,Resolved,Fixed,,Major,Vladimir Kovalyuk,2009/07/23 19:45:30 +0100,2009/09/26 12:07:14 +0100,Juergen Donnerstag,2009/09/26 12:07:14 +0100,64.68175926,0.0,DateField.newDateTextField's parameters should be generified   ,protected DateTextField newDateTextField(String id  PropertyModel&lt;Date&gt; dateFieldModel) { return DateTextField.forShortStyle(id  dateFieldModel); }   ,1.4-RC7,1.5-M1,0,1,12,1,1,1,0,0,0,0,0.0,0,1,1,wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/DateField.java;
359,2421,Improvement,Resolved,Fixed,wicket-extensions,Trivial,Nick Heudecker,2009/08/06 21:48:42 +0100,2009/09/26 11:42:10 +0100,Juergen Donnerstag,2009/09/26 11:42:10 +0100,50.5787963,0.0,DefaultCssAutocompleteTextField should be renamed   ,DefaultCssAutocompleteTextField should be renamed to DefaultCssAutoCompleteTextField to match the naming of its superclass AutoCompleteTextField.   ,1.4.0,1.5-M1,0,0,14,1,1,1,1,0,0,0,0.0,0,1,4,wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/autocomplete/DefaultCssAutoCompleteTextField.css;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/autocomplete/DefaultCssAutoCompleteTextField.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/autocomplete/DefaultCssAutocompleteTextField.css;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/autocomplete/DefaultCssAutocompleteTextField.java;
360,2422,Bug,Resolved,Fixed,wicket-extensions,Major,Michael Mosmann,2009/08/11 14:16:21 +0100,2009/08/11 16:53:19 +0100,Igor Vaynberg,2009/08/11 16:53:19 +0100,0.10900463,0.0,DefaultDataTable hides NavigationToolbar once and forever   ,DefaultDataTable does not show NavigationToolbar if initial data does not require more than one page.DefaultDataTable hides and does not show NavigationToolbar again if data one time does not require more than one page .   ,1.4.0,1.4.1,0,2,34,1,3,1,1,0,0,0,0.0,0,1,2,wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/DataTable.html;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/DataTable.java;
371,2466,Bug,Resolved,Fixed,wicket,Minor,Farhan,2009/09/14 20:01:50 +0100,2009/09/16 07:13:30 +0100,Igor Vaynberg,2009/09/16 07:13:30 +0100,1.466435185,0.0,javadoc the CryptedUrlWebRequestCodingStrategy needs to be update/corrected to reflect the usage of session-id for encryption and hence URLs which were bookmarkable before will NOT remain bookmarkable.   ,The javadoc for CryptedUrlWebRequestCodingStrategy needs to be updated/corrected to reflect the usage of sessionId for encryption  which also entails that the urls which were bookmarkable before will NOT be remain bookmarkable any more.The javadoc currently state 'Because the algorithm is reversible  URLs which were bookmarkable before will remain bookmarkable. ' which is not true anymore.   ,1.3.7; 1.4.1,1.4.2; 1.5-M1,0,0,55,1,0,0,0,0,0,0,0.0,0,1,1,wicket/src/main/java/org/apache/wicket/protocol/http/request/CryptedUrlWebRequestCodingStrategy.java;
376,2508,Bug,Resolved,Fixed,wicket,Minor,Joseph Pachod,2009/10/06 10:36:50 +0100,2009/10/07 20:11:03 +0100,Juergen Donnerstag,2009/10/07 20:11:03 +0100,1.3987615740000001,0.0,NullPointerException in BehaviorRequestTarget.processEvents(BehaviorRequestTarget.java:96)   ,When had the following exception occurring in a production system  while running :java.lang.NullPointerException at org.apache.wicket.request.target.component.listener.BehaviorRequestTarget.processEvents(BehaviorRequestTarget.java:96) at org.apache.wicket.request.AbstractRequestCycleProcessor.processEvents(AbstractRequestCycleProcessor.java:92) at org.apache.wicket.RequestCycle.processEventsAndRespond(RequestCycle.java:1241) at org.apache.wicket.RequestCycle.step(RequestCycle.java:1320) at org.apache.wicket.RequestCycle.steps(RequestCycle.java:1419) at org.apache.wicket.RequestCycle.request(RequestCycle.java:545) at org.apache.wicket.protocol.http.WicketFilter.doGet(WicketFilter.java:456) at org.apache.wicket.protocol.http.WicketFilter.doFilter(WicketFilter.java:289) at com.caucho.server.dispatch.FilterFilterChain.doFilter(FilterFilterChain.java:87) at org.codesmell.jpsak.servlet.EntityManagerFilter.doFilter(EntityManagerFilter.java:40) at com.caucho.server.dispatch.FilterFilterChain.doFilter(FilterFilterChain.java:87) at com.softculture.services.errornotification.wicket.ENFilter.doFilter(ENFilter.java:45) at com.caucho.server.dispatch.FilterFilterChain.doFilter(FilterFilterChain.java:87) at com.caucho.server.webapp.WebAppFilterChain.doFilter(WebAppFilterChain.java:187) at com.caucho.server.dispatch.ServletInvocation.service(ServletInvocation.java:266) at com.caucho.server.hmux.HmuxRequest.handleRequest(HmuxRequest.java:452) at com.caucho.server.port.TcpConnection.handleConnection(TcpConnection.java:563) at com.caucho.server.port.TcpConnection$KeepaliveTask.run(TcpConnection.java:1177) at com.caucho.util.ThreadPool$Item.runTasks(ThreadPool.java:759) at com.caucho.util.ThreadPool$Item.run(ThreadPool.java:681) at java.lang.Thread.run(Thread.java:619)At least checking for null when doing 'if (behaviors.size() &gt; idAsInt)' in BehaviorRequestTarget would be good  maybe more is to be done .   ,1.4.0,1.4.3; 1.5-M1,0,0,84,1,1,1,0,0,0,0,0.0,0,1,1,wicket/src/main/java/org/apache/wicket/request/target/component/listener/BehaviorRequestTarget.java;
377,2511,Improvement,Resolved,Fixed,wicket,Minor,Ceki Gulcu,2009/10/07 13:52:29 +0100,2009/10/07 19:57:26 +0100,Juergen Donnerstag,2009/10/07 19:57:26 +0100,0.2534375,0.0,Upgrade to SLF4J version 1.5.8   ,Please consider upgrading to SLF4J version 1.5.8 which should--+ be 100% compatible with SLF4J version 1.4.2 that you are currently using (in wicket 1.4.2). Compared to SLF4J version 1.4.2  the latest version  among many small improvements  supports serialization which should be helpful when a logger field is used within a wicket model.--+ I am being conservative when I say 'should'  'is' would have been more accurate.   ,1.4.2,1.4.3; 1.5-M1,0,1,66,1,1,1,1,0,0,0,0.0,0,1,1,pom.xml;
380,2530,Bug,Resolved,Fixed,wicket-guice,Major,Marc-Andre Houle,2009/10/18 00:40:25 +0100,2009/10/18 15:51:34 +0100,Juergen Donnerstag,2009/10/18 15:51:34 +0100,0.632743056,0.0,Class not found when using OSGI class loader   ,I am presently using Guice and OSGi. Our OSGi platform is used as a plugin platform for our web application. We load the OSGi framework and load it into Guice as a service provider. The plugins can be used to return panel or other wicket components that are then used in the pages.When one of the plugins components have a Guice injection  there is a class not found problem that is seen when trying to use injected stuff : org.apache.wicket.guice.GuiceProxyTargetLocator.locateProxyTarget(GuiceProxyTargetLocator.java:79)This class not found is because the Guice injector is trying to access the class directly by making a Class.forName. Since using an OSGi framework  the classloader is not capable of returning the class correctly.To solve this issue  the wicket-guice integration should use the wicket Classes.resolveClass static method that is using a class resolver that can be changed and check for class in other class loader.   ,1.4.2,1.4.3; 1.5-M1,0,0,145,1,2,2,0,0,0,0,0.0,0,1,1,wicket-guice/src/main/java/org/apache/wicket/guice/GuiceProxyTargetLocator.java;
382,2535,Improvement,Resolved,Fixed,wicket,Minor,Juergen Donnerstag,2009/10/22 15:00:56 +0100,2009/10/22 15:01:11 +0100,Juergen Donnerstag,2009/10/22 15:01:11 +0100,0.000174,0.0,Improve consistency of ParseException error messages   ,Append the line and column number to all ParseException   ,1.4.3; 1.5-M1,1.5-M1,0,0,9,1,0,0,0,0,0,0,0.0,0,1,10,wicket/src/main/java/org/apache/wicket/markup/WicketParseException.java;wicket/src/main/java/org/apache/wicket/markup/parser/XmlPullParser.java;wicket/src/main/java/org/apache/wicket/markup/parser/XmlTag.java;wicket/src/main/java/org/apache/wicket/markup/parser/filter/EnclosureHandler.java;wicket/src/main/java/org/apache/wicket/markup/parser/filter/HtmlHandler.java;wicket/src/main/java/org/apache/wicket/markup/parser/filter/HtmlProblemFinder.java;wicket/src/main/java/org/apache/wicket/markup/parser/filter/WicketRemoveTagHandler.java;wicket/src/main/java/org/apache/wicket/markup/parser/filter/WicketTagIdentifier.java;wicket/src/test/java/org/apache/wicket/markup/MarkupParserTest.java;wicket/src/test/java/org/apache/wicket/markup/html/panel/PanelTest.java;
383,2548,Bug,Resolved,Fixed,wicket,Minor,Alexey Varlamov,2009/10/28 10:01:10 +0100,2009/10/28 17:21:46 +0100,Igor Vaynberg,2009/10/28 17:21:46 +0100,0.305972222,0.0,MetaDataKey does not meet hashCode() contract   ,The class MetaDataKey overrides equals() method but uses Object.hashCode(). So FindBugs warns on any use of this class in our Wicket application.   ,1.4.1,1.4.4; 1.5-M1,0,0,22,1,0,0,0,0,0,0,0.0,0,1,1,wicket/src/main/java/org/apache/wicket/MetaDataKey.java;
386,2569,Bug,Resolved,Fixed,,Major,Neil Curzon,2009/11/10 16:33:29 +0100,2009/12/04 08:07:01 +0100,Juergen Donnerstag,2009/12/10 22:45:51 +0100,30.25858796,6.610300926,Inheritance layout excludes XML header from output   ,When using inheritance layout  if the superclass (Layout class) has an ?xml header at the top  it's excluded from the rendering of subclasses  if they have an associated html file. If the subclass has no .html file associated with it  the ?xml header is preserved in the rendering output.To reproduce: Create a SuperPage class extending WebPage. At the top of SuperPage.html  put '&lt;?xml version='1.0' encoding='utf-8'?&gt;' . Create two subclasses of SuperPage  one with an HTML file and one without. View the sub pages. Notice when the one with an HTML file is rendered  the xml header is excluded.Expected: The ?xml header should always be preserved in the rendered output as it's vital to the layout.   ,1.3.7; 1.4.3,1.5-M1,0,0,115,1,12,4,0,1,0,0,0.0,0,1,7,wicket/src/main/java/org/apache/wicket/markup/MergedMarkup.java;wicket/src/test/java/org/apache/wicket/markup/parser/MergedMarkupTest.java;wicket/src/test/java/org/apache/wicket/markup/parser/SubPageWithMarkup.html;wicket/src/test/java/org/apache/wicket/markup/parser/SubPageWithMarkup.java;wicket/src/test/java/org/apache/wicket/markup/parser/SubPageWithoutMarkup.java;wicket/src/test/java/org/apache/wicket/markup/parser/SuperPage.html;wicket/src/test/java/org/apache/wicket/markup/parser/SuperPage.java;
387,2571,Improvement,Resolved,Fixed,wicket,Major,Martin Grigorov,2009/11/11 09:29:19 +0100,2009/11/12 05:35:54 +0100,Igor Vaynberg,2009/11/12 05:35:54 +0100,0.8379050929999999,0.0,o.a.wicket.ng.** Resource related classes don't take 'variation' into account   ,The Resource and ResourceReference related classes in o.a.wicket.ng package don't take into account the 'variation'. Several weeks ago Juergen splitted 'style' and 'variation' in 1.5-SNAPSHOT. It seems Matej have finished the new classes before that split.I'm attaching a patch which includes 'variation' into account.   ,1.5-M1,1.5-M1,0,0,44,1,1,1,0,0,0,0,0.0,0,1,8,wicket/src/main/java/org/apache/wicket/ng/request/handler/resource/ResourceRequestHandler.java;wicket/src/main/java/org/apache/wicket/ng/request/mapper/AbstractResourceReferenceMapper.java;wicket/src/main/java/org/apache/wicket/ng/request/mapper/ResourceReferenceMapper.java;wicket/src/main/java/org/apache/wicket/ng/resource/Resource.java;wicket/src/main/java/org/apache/wicket/ng/resource/ResourceReference.java;wicket/src/main/java/org/apache/wicket/ng/resource/ResourceReferenceRegistry.java;wicket/src/test/java/org/apache/wicket/ng/request/mapper/AbstractResourceReferenceEncoderTest.java;wicket/src/test/java/org/apache/wicket/ng/request/mapper/ResourceReferenceEncoderTest.java;
389,2580,Bug,Resolved,Fixed,wicket,Major,Erik van Oosten,2009/11/18 15:29:47 +0100,2009/11/29 00:52:10 +0100,Juergen Donnerstag,2009/11/29 00:52:10 +0100,10.39054398,0.0,Javadoc of Component#setOutputMarkupPlaceholderTag is wrong   ,The javadoc of Component#setOutputMarkupPlaceholderTag uses the term 'componentid' where it should use 'markupid'.Please update the javadoc from: The tag is of form: &lt;componenttag style='display:none;' id='componentid'/&gt;.to The tag is of form: &lt;componenttag style='display:none;' id='markupid'/&gt;.   ,1.3.7; 1.4.3,1.4.4; 1.5-M1,0,0,33,1,1,1,1,1,0,0,0.0,0,1,1,wicket/src/main/java/org/apache/wicket/Component.java;
398,2635,Bug,Resolved,Fixed,wicket-auth-roles,Major,Marat Radchenko,2009/12/23 14:40:52 +0100,2009/12/23 18:33:28 +0100,Juergen Donnerstag,2009/12/23 18:33:28 +0100,0.161527778,0.0,Sucessfull login on SignInPanel causes HomePage to become stateful   ,Quickstart attached.Steps to reproduce1. Unpack attached quickstart2. mvn jetty:run3. Open http://localhost:8080/login4. Enter any credentialsExpected: StatelessHomePage opensActual: exception happends  StatelessHomePage isn't statelessProblem analysis:1. SignInForm manually creates page.2. AbstractListenerInterfaceRequestTarget.onProcessEvents calls requestCycle.setRedirect(true)3. RequestCycle.urlFor(final Component component  final RequestListenerInterface listener  ValueMap params) calls page.setPageStateless(Boolean.FALSE)4. StatelessChecker isn't happy.Fix is simple - SignInForm.onSignInSucceeded should be:if (!continueToOriginalDestination()){ setResponsePage(getApplication().getHomePage());}   ,1.4.5,1.4.6; 1.5-M1,0,0,53,1,1,1,0,0,0,1,0.0,0,1,1,wicket-auth-roles/src/main/java/org/apache/wicket/authentication/panel/SignInPanel.java;
400,2639,Bug,Resolved,Fixed,wicket,Major,Marat Radchenko,2009/12/24 11:40:28 +0100,2009/12/26 09:22:22 +0100,Juergen Donnerstag,2009/12/26 09:22:22 +0100,1.9040972219999999,0.0,More pages missing xml prolog   ,InternalErrorPage.htmlExceptionErrorPage.html   ,1.4.5,1.4.6; 1.5-M1,0,0,1,1,1,1,1,0,0,0,0.0,0,2,11,wicket/src/main/java/org/apache/wicket/markup/html/pages/AccessDeniedPage.html;wicket/src/main/java/org/apache/wicket/markup/html/pages/BrowserInfoPage.html;wicket/src/main/java/org/apache/wicket/markup/html/pages/ExceptionErrorPage.html;wicket/src/main/java/org/apache/wicket/markup/html/pages/InternalErrorPage.html;wicket/src/main/java/org/apache/wicket/markup/html/pages/PageExpiredErrorPage.html;wicket/src/main/java/org/apache/wicket/markup/html/pages/AccessDeniedPage.html;wicket/src/main/java/org/apache/wicket/markup/html/pages/BrowserInfoPage.html;wicket/src/main/java/org/apache/wicket/markup/html/pages/ExceptionErrorPage.html;wicket/src/main/java/org/apache/wicket/markup/html/pages/InternalErrorPage.html;wicket/src/main/java/org/apache/wicket/markup/html/pages/PageExpiredErrorPage.html;wicket/src/main/java/org/apache/wicket/markup/html/pages/RedirectPage.html;
